cv_4_pred_quantified_delivery,quantified_delivery,smiles,quantified_toxicity,Formulation,Helper_lipid_ID,Comment,Lipid/Cells,mRNA/Cells,Lipid_name,Experiment_ID,Cargo_type,Model_type,Experiment_weight,unnormalized_delivery,Cationic_Lipid_Mol_Ratio,Cationic_Lipid_to_mRNA_weight_ratio,mRNA/cells,toxicity_class,delivery_class,unnormalized_toxicity,Prediction_split_name
0.07477701,-0.43352,CC/C=C/CCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSCC/C=C/CC,0.9751,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2693",3.3300486952179686,1.252762968495368,2A2-3T,Lee_unsat,mRNA,IGROV1,1.0,2.7,,,,0.0,1.0,0.9751,Lee_unsat
-0.46069187,0.41047,CC/C=C/CCSCC(C)C(=O)OCCOC(=O)CCN(CCO)CCCN(CCC(=O)OCCOC(=O)C(C)CSCC/C=C/CC)CCC(=O)OCCOC(=O)C(C)CSCC/C=C/CC,1.0,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2696",3.5307085428288203,1.252762968495368,3A4-3T,Lee_unsat,mRNA,IGROV1,1.0,4.0,,,,0.0,1.0,1.0,Lee_unsat
0.07401655,0.41047,CC/C=C\CCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSCC/C=C\CC,1.0,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2700",3.3300486952179686,1.252762968495368,2A2-3C,Lee_unsat,mRNA,IGROV1,1.0,4.0,,,,0.0,1.0,1.0,Lee_unsat
-0.4618126,0.41047,CC/C=C\CCSCC(C)C(=O)OCCOC(=O)CCN(CCO)CCCN(CCC(=O)OCCOC(=O)C(C)CSCC/C=C\CC)CCC(=O)OCCOC(=O)C(C)CSCC/C=C\CC,0.95211,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2703",3.5307085428288203,1.252762968495368,3A4-3C,Lee_unsat,mRNA,IGROV1,1.0,4.0,,,,0.0,1.0,0.95211,Lee_unsat
0.25366756,0.41047,CCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC,1.0,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2707",3.383319139049451,1.252762968495368,2A2-SC8,Lee_unsat,mRNA,IGROV1,1.0,4.0,,,,0.0,1.0,1.0,Lee_unsat
-0.0016669556,-0.43352,CCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCN(C)C,1.0,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2708",3.321654478787611,1.252762968495368,2A9-SC8,Lee_unsat,mRNA,IGROV1,1.0,2.7,,,,0.0,1.0,1.0,Lee_unsat
-0.27023166,-1.53719,CCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC,1.0,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2709",3.3347312028969744,1.252762968495368,2A9V-SC8,Lee_unsat,mRNA,IGROV1,1.0,1.0,,,,0.0,0.0,1.0,Lee_unsat
0.05119726,0.41047,CCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCO)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC,0.95594,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2710",3.584996188451511,1.252762968495368,3A4-SC8,Lee_unsat,mRNA,IGROV1,1.0,4.0,,,,0.0,1.0,0.95594,Lee_unsat
1.3324248,1.50764,CCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CC1)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC,1.0,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2711",3.773744446820072,1.252762968495368,4A1-SC8,Lee_unsat,mRNA,IGROV1,1.0,5.69,,,,0.0,2.0,1.0,Lee_unsat
1.7285094,1.80628,CCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCN(CCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC,1.0,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2713",3.948830759736345,1.252762968495368,6A3-SC8,Lee_unsat,mRNA,IGROV1,1.0,6.15,,,,0.0,2.0,1.0,Lee_unsat
-0.11181923,0.41047,CC(C)=CCC/C(C)=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSC/C=C(/C)CCC=C(C)C,0.99425,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2714",3.422451636210043,1.252762968495368,2A2-Ne,Lee_unsat,mRNA,IGROV1,1.0,4.0,,,,0.0,1.0,0.99425,Lee_unsat
-0.41642803,-0.43352,CC(C)=CCC/C(C)=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C(/C)CCC=C(C)C)CCN(C)C,0.94444,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2715",3.3652366449401283,1.252762968495368,2A9-Ne,Lee_unsat,mRNA,IGROV1,1.0,2.7,,,,0.0,1.0,0.94444,Lee_unsat
