Formulation,Helper_lipid_ID,Comment,mRNA/Cells,Lipid_name,Experiment_ID,Cargo_type,Model_type,Experiment_weight,quantified_delivery,unnormalized_delivery,Formulation_ID,toxicity_class,delivery_class,unnormalized_toxicity
Han_a3,DOPE,,3.0,A26-4,Han_a3,mRNA,HepG2,1.0,,,,0.0,,0.911
Lxue,DOPE,Tox,2.0,7-a2-9b2,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,0.96843
Liu_iphos,MDOA,,5.0,23A4-P14,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Han_amidine,DOPE,Computed with AID lipid molwt as 865,3.0,16T-O9,Han_amidine,mRNA,HepG2,1.0,,,,0.0,,0.945
Han_amidine,DOPE,Computed with AID lipid molwt as 865,3.0,2T-O12,Han_amidine,mRNA,HepG2,1.0,,,,0.0,,1.0
zhang,DSPC,,3.3333333333333335,GN-C12,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,1.0,,0.76503
Lin_peptide,DSPC,,8.0,a8-1,Lin_peptide,mRNA,MDA_MB,1.0,,,,1.0,,0.70588
Lxue,DOPE,Tox,2.0,4-a2-7b2,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Lxue,DOPE,Tox,2.0,6-a3-7b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2743",2.5,2A9-Far,Lee_unsat,mRNA,IGROV1,1.0,-1.38342,0.0,,0.0,0.0,0.95594
zhang,DSPC,,3.3333333333333335,GN-C13,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,2.0,,0.68033
Han_a3,DOPE,,3.0,A23-3,Han_a3,mRNA,HepG2,1.0,,,,0.0,,0.8705
Liu_iphos,MDOA,,5.0,28A2-P13,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Han_amidine,DOPE,Computed with AID lipid molwt as 865,3.0,15T-O16,Han_amidine,mRNA,HepG2,1.0,,,,0.0,,0.96
Liu_iphos,MDOA,,5.0,20A3-P12,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Lxue,DOPE,Tox,2.0,3-a3-6b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,0.90517
Lxue,DOPE,Tox,2.0,7-a3-6b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Liu_iphos,MDOA,,5.0,27A4-P9,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Han_amidine,DOPE,Computed with AID lipid molwt as 865,3.0,8T-O12,Han_amidine,mRNA,HepG2,1.0,,,,0.0,,0.925
Liu_iphos,MDOA,,5.0,1A1-P6,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Liu_iphos,MDOA,,5.0,22A3-P16,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Liu_iphos,MDOA,,5.0,26A3-P9,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2693",2.5,2A2-3T,Lee_unsat,mRNA,IGROV1,1.0,-0.50396,1.0,,0.0,1.0,0.9751
zhang,DSPC,,3.3333333333333335,HG-C14,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,0.0,,1.0
Liu_iphos,MDOA,,5.0,28A5-P4,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Han_amidine,DOPE,Computed with AID lipid molwt as 865,3.0,22T-O12,Han_amidine,mRNA,HepG2,1.0,,,,0.0,,0.945
Liu_iphos,MDOA,,5.0,28A5-P13,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Lxue,DOPE,Tox,2.0,6-a2-7b2,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,0.9595
Liu_iphos,MDOA,,5.0,23A3-P14,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Liu_iphos,MDOA,,5.0,26A2-P8,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Han_a3,DOPE,,3.0,A18-2,Han_a3,mRNA,HepG2,1.0,,,,0.0,,0.951
Liu_iphos,MDOA,,5.0,22A3-P6,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Lxue,DOPE,Tox,2.0,5-a2-6,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2741",2.5,6A3-SC8/2,Lee_unsat,mRNA,IGROV1,1.0,2.13443,4.0,,0.0,2.0,0.95402
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2715",2.5,2A9-Ne,Lee_unsat,mRNA,IGROV1,1.0,-0.50396,1.0,,0.0,1.0,0.94444
Liu_iphos,MDOA,,5.0,20A2-P8,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Lin_peptide,DSPC,,8.0,a16-4,Lin_peptide,mRNA,MDA_MB,1.0,,,,0.0,,0.90196
Liu_iphos,MDOA,,5.0,16A1-P13,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Liu_iphos,MDOA,,5.0,28A2-P9,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Liu_iphos,MDOA,,5.0,26A2-P12,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Liu_iphos,MDOA,,5.0,8A1-P4,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Lin_peptide,DSPC,,8.0,a10-3,Lin_peptide,mRNA,MDA_MB,1.0,,,,2.0,,0.26471
Liu_iphos,MDOA,,5.0,5A1-P13,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Lxue,DOPE,Tox,2.0,4-a2-7b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Lxue,DOPE,Tox,2.0,4-a3-6b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,0.99207
Lxue,DOPE,Tox,2.0,12-a3-7b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,0.9772
Liu_iphos,MDOA,,5.0,1A1-P8,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Liu_iphos,MDOA,,5.0,27A3-P15,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Lxue,DOPE,Tox,2.0,4-a2-8,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,0.97487
Han_amidine,DOPE,Computed with AID lipid molwt as 865,3.0,5T-O16,Han_amidine,mRNA,HepG2,1.0,,,,0.0,,1.0
Han_a3,DOPE,,3.0,B25-4,Han_a3,mRNA,HepG2,1.0,,,,0.0,,0.9315
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2740",2.5,4A3-SC8/2,Lee_unsat,mRNA,IGROV1,1.0,1.25496,3.0,,0.0,2.0,0.87356
Liu_iphos,MDOA,,5.0,12A1-P4,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Lin_peptide,DSPC,,8.0,a16-2,Lin_peptide,mRNA,MDA_MB,1.0,,,,0.0,,0.94118
Liu_iphos,MDOA,,5.0,19A2-P7,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
xyu,DOPE,,2.5,HG-EP12,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,0.0,,1.0
Lin_peptide,DSPC,,8.0,a18-5,Lin_peptide,mRNA,MDA_MB,1.0,,,,0.0,,0.93137
Lin_peptide,DSPC,,8.0,a14-3,Lin_peptide,mRNA,MDA_MB,1.0,,,,0.0,,0.9902
Han_amidine,DOPE,Computed with AID lipid molwt as 865,3.0,25T-O16,Han_amidine,mRNA,HepG2,1.0,,,,0.0,,0.93
Lin_peptide,DSPC,,8.0,a6-2,Lin_peptide,mRNA,MDA_MB,1.0,,,,0.0,,0.9902
Liu_iphos,MDOA,,5.0,10A1-P12,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Liu_iphos,MDOA,,5.0,28A5-P7,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Lin_peptide,DSPC,,8.0,aat12-4,Lin_peptide,mRNA,MDA_MB,1.0,,,,1.0,,0.7549
Liu_iphos,MDOA,,5.0,17A1-P14,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Liu_iphos,MDOA,,5.0,24A4-P10,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Lxue,DOPE,Tox,2.0,3-a2-6,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Lxue,DOPE,Tox,2.0,10-a2-7b2,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Lxue,DOPE,Tox,2.0,7-a3-7b2,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,0.9862
Han_a3,DOPE,,3.0,C26-4,Han_a3,mRNA,HepG2,1.0,,,,0.0,,0.9285
Liu_iphos,MDOA,,5.0,23A4-P12,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Han_a3,DOPE,,3.0,C20-2,Han_a3,mRNA,HepG2,1.0,,,,0.0,,0.9305
Lxue,DOPE,Tox,2.0,6-a2-9b2,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
zhang,DSPC,,3.3333333333333335,AM-C11,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,0.0,,0.90437
Han_a3,DOPE,,3.0,B28-4,Han_a3,mRNA,HepG2,1.0,,,,0.0,,0.959
Liu_iphos,MDOA,,5.0,25A2-P16,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
xyu,DOPE,,2.5,AM-Ac6,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,0.0,,0.95637
Han_amidine,DOPE,Computed with AID lipid molwt as 865,3.0,17T-O14,Han_amidine,mRNA,HepG2,1.0,,,,0.0,,0.975
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2719",2.5,4A3-Ne,Lee_unsat,mRNA,IGROV1,1.0,-0.50396,1.0,,0.0,1.0,0.96935
Liu_iphos,MDOA,,5.0,20A3-P7,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
zhang,DSPC,,3.3333333333333335,HG-C12,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,0.0,,1.0
Liu_iphos,MDOA,,5.0,27A2-P13,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2736",2.5,2A9-SC8/2,Lee_unsat,mRNA,IGROV1,1.0,-0.50396,1.0,,0.0,1.0,0.94061
Liu_iphos,MDOA,,5.0,23A3-P5,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Liu_iphos,MDOA,,5.0,26A4-P8,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Liu_iphos,MDOA,,5.0,14A1-P13,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Han_amidine,DOPE,Computed with AID lipid molwt as 865,3.0,14T-O9,Han_amidine,mRNA,HepG2,1.0,,,,0.0,,1.0
Liu_iphos,MDOA,,5.0,7A1-P6,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.85
Liu_iphos,MDOA,,5.0,11A1-P6,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2726",2.5,4A3-4T,Lee_unsat,mRNA,IGROV1,1.0,0.3755,2.0,,0.0,1.0,0.86782
Liu_iphos,MDOA,,5.0,25A4-P6,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Liu_iphos,MDOA,,5.0,7A1-P8,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2753",2.5,4A1-SC6,Lee_unsat,mRNA,IGROV1,1.0,0.3755,2.0,,0.0,1.0,0.90613
Lin_peptide,DSPC,,8.0,a12dap-1,Lin_peptide,mRNA,MDA_MB,1.0,,,,0.0,,0.86275
Liu_iphos,MDOA,,5.0,3A1-P16,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Liu_iphos,MDOA,,5.0,25A2-P15,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Han_amidine,DOPE,Computed with AID lipid molwt as 865,3.0,12T-O16,Han_amidine,mRNA,HepG2,1.0,,,,0.0,,0.985
Han_a3,DOPE,,3.0,C8-2,Han_a3,mRNA,HepG2,1.0,,,,0.0,,0.9545
Liu_iphos,MDOA,,5.0,27A2-P6,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Liu_iphos,MDOA,,5.0,18A1-P6,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
xyu,DOPE,,2.5,HG-Ac10,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,0.0,,1.0
Liu_iphos,MDOA,,5.0,11A1-P10,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Lin_peptide,DSPC,,8.0,a12-2,Lin_peptide,mRNA,MDA_MB,1.0,,,,2.0,,0.63725
Liu_iphos,MDOA,,5.0,7A1-P14,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Liu_iphos,MDOA,,5.0,3A1-P14,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.85
Liu_iphos,MDOA,,5.0,1A1-P14,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.85
Liu_iphos,MDOA,,5.0,25A4-P13,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
zhang,DSPC,,3.3333333333333335,HG-C13,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,0.0,,1.0
Lin_peptide,DSPC,,8.0,e10-4,Lin_peptide,mRNA,MDA_MB,1.0,,,,2.0,,0.53922
Lxue,DOPE,Tox,2.0,2-a3-6b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,0.97837
Liu_iphos,MDOA,,5.0,20A2-P16,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Han_a3,DOPE,,3.0,A17-2,Han_a3,mRNA,HepG2,1.0,,,,0.0,,0.9585
Liu_iphos,MDOA,,5.0,4A1-P4,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2764",2.5,2A9-2C,Lee_unsat,mRNA,IGROV1,1.0,0.3755,2.0,,0.0,1.0,0.97126
Han_a3,DOPE,,3.0,A7-2,Han_a3,mRNA,HepG2,1.0,,,,0.0,,0.958
Liu_iphos,MDOA,,5.0,26A3-P5,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Lxue,DOPE,Tox,2.0,11-a2-8b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Lxue,DOPE,Tox,2.0,7-a2-8,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Liu_iphos,MDOA,,5.0,24A3-P5,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
xyu,DOPE,,2.5,GN-EP10,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,0.0,,1.0
xyu,DOPE,,2.5,AM-EP8,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,0.0,,1.0
Liu_iphos,MDOA,,5.0,27A2-P7,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Liu_iphos,MDOA,,5.0,22A3-P10,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2742",2.5,2A2-Far,Lee_unsat,mRNA,IGROV1,1.0,1.25496,3.0,,0.0,2.0,0.98084
Liu_iphos,MDOA,,5.0,22A2-P15,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Liu_iphos,MDOA,,5.0,27A4-P13,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Liu_iphos,MDOA,,5.0,24A3-P15,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Liu_iphos,MDOA,,5.0,21A2-P15,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Liu_iphos,MDOA,,5.0,28A5-P9,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Liu_iphos,MDOA,,5.0,27A2-P16,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Liu_iphos,MDOA,,5.0,14A1-P10,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Liu_iphos,MDOA,,5.0,28A5-P14,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Liu_iphos,MDOA,,5.0,22A2-P12,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Liu_iphos,MDOA,,5.0,15A1-P13,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Lxue,DOPE,Tox,2.0,9-a2-9,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,0.99023
xyu,DOPE,,2.5,GN-Ac6,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,0.0,,1.0
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2760",2.5,4A1-2T,Lee_unsat,mRNA,IGROV1,1.0,-0.50396,1.0,,0.0,1.0,1.0
Lxue,DOPE,Tox,2.0,2-a3-9b2,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,0.9813
Lxue,DOPE,Tox,2.0,2-a2-7b2,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Lin_peptide,DSPC,,8.0,a12-1,Lin_peptide,mRNA,MDA_MB,1.0,,,,2.0,,0.54902
Liu_iphos,MDOA,,5.0,28A4-P10,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Liu_iphos,MDOA,,5.0,18A1-P10,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Liu_iphos,MDOA,,5.0,28A4-P6,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Han_a3,DOPE,,3.0,B14-2,Han_a3,mRNA,HepG2,1.0,,,,0.0,,0.9845
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2759",2.5,3A4-2T,Lee_unsat,mRNA,IGROV1,1.0,-0.50396,1.0,,0.0,1.0,0.95785
Liu_iphos,MDOA,,5.0,9A1-P8,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Liu_iphos,MDOA,,5.0,23A4-P5,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Lxue,DOPE,Tox,2.0,4-a2-9b2,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
xyu,DOPE,,2.5,GT-EP14,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,0.0,,0.92244
zhang,DSPC,,3.3333333333333335,ST-C12,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,2.0,,0.18306
zhang,DSPC,,3.3333333333333335,KN-C13,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,2.0,,0.47268
Liu_iphos,MDOA,,5.0,22A3-P5,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Lin_peptide,DSPC,,8.0,a8-3,Lin_peptide,mRNA,MDA_MB,1.0,,,,2.0,,0.35294
Liu_iphos,MDOA,,5.0,23A2-P5,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Lxue,DOPE,Tox,2.0,10-a2-7,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Liu_iphos,MDOA,,5.0,27A4-P10,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
xyu,DOPE,,2.5,AM-EP10,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,0.0,,1.0
Liu_iphos,MDOA,,5.0,10A1-P11,Liu_iphos,mRNA,IGROV1,0.6,2.61072,3.0,,0.0,2.0,0.95
Lin_peptide,DSPC,,8.0,a10-4,Lin_peptide,mRNA,MDA_MB,1.0,,,,2.0,,0.5098
Lxue,DOPE,Tox,2.0,8-a2-8b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Lxue,DOPE,Tox,2.0,5-a3-7b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Liu_iphos,MDOA,,5.0,24A2-P13,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Liu_iphos,MDOA,,5.0,11A1-P11,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Liu_iphos,MDOA,,5.0,27A3-P13,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Liu_iphos,MDOA,,5.0,23A4-P15,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Liu_iphos,MDOA,,5.0,24A4-P14,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Lxue,DOPE,Tox,2.0,4-a3-7b2,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,0.93237
Liu_iphos,MDOA,,5.0,25A4-P16,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Han_amidine,DOPE,Computed with AID lipid molwt as 865,3.0,8T-O9,Han_amidine,mRNA,HepG2,1.0,,,,0.0,,0.985
Liu_iphos,MDOA,,5.0,24A4-P12,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Han_amidine,DOPE,Computed with AID lipid molwt as 865,3.0,16T-O12,Han_amidine,mRNA,HepG2,1.0,,,,0.0,,1.0
Lxue,DOPE,Tox,2.0,11-a2-8,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,0.9644
Liu_iphos,MDOA,,5.0,15A1-P8,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Lxue,DOPE,Tox,2.0,11-a2-7,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,0.95107
Liu_iphos,MDOA,,5.0,21A3-P8,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
xyu,DOPE,,2.5,GT-EP8,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,0.0,,1.0
Liu_iphos,MDOA,,5.0,26A3-P16,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Liu_iphos,MDOA,,5.0,23A2-P13,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Lxue,DOPE,Tox,2.0,3-a2-7b2,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Liu_iphos,MDOA,,5.0,26A3-P4,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Lxue,DOPE,Tox,2.0,12-a2-6,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2704",2.5,4A1-3C,Lee_unsat,mRNA,IGROV1,1.0,1.25496,3.0,,0.0,2.0,1.0
Liu_iphos,MDOA,,5.0,25A4-P9,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Liu_iphos,MDOA,,5.0,15A1-P9,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
xyu,DOPE,,2.5,HG-EP14,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,0.0,,1.0
Lxue,DOPE,Tox,2.0,12-a2-6b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,0.95697
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2706",2.5,6A3-3C,Lee_unsat,mRNA,IGROV1,1.0,0.3755,2.0,,0.0,1.0,1.0
Liu_iphos,MDOA,,5.0,13A1-P5,Liu_iphos,mRNA,IGROV1,0.6,0.05583,1.0,,0.0,1.0,0.95
Han_amidine,DOPE,Computed with AID lipid molwt as 865,3.0,13T-O16,Han_amidine,mRNA,HepG2,1.0,,,,0.0,,0.98
Liu_iphos,MDOA,,5.0,26A2-P5,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Liu_iphos,MDOA,,5.0,14A1-P7,Liu_iphos,mRNA,IGROV1,0.6,-1.22161,0.0,,0.0,0.0,0.95
Han_a3,DOPE,,3.0,C17-2,Han_a3,mRNA,HepG2,1.0,,,,0.0,,0.9785
Lxue,DOPE,Tox,2.0,10-a2-9b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,1.0
Han_amidine,DOPE,Computed with AID lipid molwt as 865,3.0,3T-O16,Han_amidine,mRNA,HepG2,1.0,,,,0.0,,1.0
Lxue,DOPE,Tox,2.0,10-a3-8b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,0.0,,0.97517
Liu_iphos,MDOA,,5.0,7A1-P11,Liu_iphos,mRNA,IGROV1,0.6,1.33328,2.0,,0.0,2.0,0.95
Han_a3,DOPE,,3.0,A30-4,Han_a3,mRNA,HepG2,1.0,,,,0.0,,0.978
